board,company,title,location,url,source,ats,id,pay,benchmark
yourator,SAT. KNOWLEDGE 知識衛星,後端工程師,新北市,https://www.yourator.co/companies/Sat-Knowledge/jobs/47972,yourator,sqlite,47972,"NT$ 60,000 - 80,000 (月薪)",market: no benchmark for this role family
yourator,SHOPLINE 商線科技股份有限公司,【CMS4001】Merchant Success Data Operations,臺北市,https://www.yourator.co/companies/shopline/jobs/46461,yourator,sqlite,46461,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,SHOPLINE 商線科技股份有限公司,【TENG0303】Frontend Engineer,臺北市,https://www.yourator.co/companies/shopline/jobs/37811,yourator,sqlite,37811,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SHOPLINE 商線科技股份有限公司,【TENG0502】Software Engineer (Backend) - Golang / RoR,臺北市,https://www.yourator.co/companies/shopline/jobs/32468,yourator,sqlite,32468,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SHOPLINE 商線科技股份有限公司,【TENG0601】(Sr) Quality Assurance Engineer,臺北市,https://www.yourator.co/companies/shopline/jobs/46365,yourator,sqlite,46365,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SHOPLINE 商線科技股份有限公司,【TENG1402】Data Engineer,臺北市,https://www.yourator.co/companies/shopline/jobs/32467,yourator,sqlite,32467,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SHOPLINE 商線科技股份有限公司,【TENG1502】Senior Data Engineer,臺北市,https://www.yourator.co/companies/shopline/jobs/41209,yourator,sqlite,41209,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SHOPLINE 商線科技股份有限公司,【TPD0603】Data Product Manager 數據產品經理,臺北市,https://www.yourator.co/companies/shopline/jobs/47814,yourator,sqlite,47814,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,SHOPLINE 商線科技股份有限公司,【TPD0803】Data Analyst,臺北市,https://www.yourator.co/companies/shopline/jobs/46447,yourator,sqlite,46447,面議（經常性薪資達4萬元）,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
yourator,SKS 新光保全,AGV / AI Robotics Deployment Engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/46037,yourator,sqlite,46037,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SKS 新光保全,AI Architect / AI Product Manager (AI PM),臺北市,https://www.yourator.co/companies/skstaiwan/jobs/46038,yourator,sqlite,46038,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,SKS 新光保全,AI Engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/38221,yourator,sqlite,38221,面議（經常性薪資達4萬元）,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
yourator,SKS 新光保全,Backend Engineer (C#),臺北市,https://www.yourator.co/companies/skstaiwan/jobs/38224,yourator,sqlite,38224,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SKS 新光保全,Computer Vision AI / Video AI Engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/46036,yourator,sqlite,46036,面議（經常性薪資達4萬元）,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
yourator,SKS 新光保全,Design Quality Assurance Engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/38327,yourator,sqlite,38327,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SKS 新光保全,FAE Engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/46035,yourator,sqlite,46035,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SKS 新光保全,Flutter App Engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/46034,yourator,sqlite,46034,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SKS 新光保全,Full-Stack AIoT engineer,臺北市,https://www.yourator.co/companies/skstaiwan/jobs/38357,yourator,sqlite,38357,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,VITABOX 維他盒子,"VITABOX AI 成長行銷領導者｜Growth Marketing Lead, VITABOX",新北市,https://www.yourator.co/companies/vitabox/jobs/47808,yourator,sqlite,47808,"NT$ 70,000 - 95,000 (月薪)",market: no benchmark for this role family
yourator,ViewSonic International Corporation,"資深全球系統工程師, Sr. Global System Engineer, IT Division",新北市,https://www.yourator.co/companies/ViewSonicCorporation/jobs/46044,yourator,sqlite,46044,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,ViewSonic International Corporation,"資深測試工程師, Senior Quality Assurance Engineer, Education Solutions",新北市,https://www.yourator.co/companies/ViewSonicCorporation/jobs/48127,yourator,sqlite,48127,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,ViewSonic International Corporation,資深產品品質工程師 Senior Product Quality Engineer_Pro AV Solutions BU,新北市,https://www.yourator.co/companies/ViewSonicCorporation/jobs/42132,yourator,sqlite,42132,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,ViewSonic International Corporation,"軟體測試工程師, Quality Assurance Engineer, Education Solutions",新北市,https://www.yourator.co/companies/ViewSonicCorporation/jobs/48126,yourator,sqlite,48126,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,WONDERLAND,(4467502702)資深系統工程師,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/48099,yourator,sqlite,48099,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,WONDERLAND,.net資深工程師,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/47867,yourator,sqlite,47867,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,WONDERLAND,Senior API & Data Integration Engineer,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/47813,yourator,sqlite,47813,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,WONDERLAND,Senior GoLang Engineer,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/47812,yourator,sqlite,47812,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,WONDERLAND,[4428475021] Sales Account Manager (Customer Fulfillment),臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/47246,yourator,sqlite,47246,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,WONDERLAND,[4436060937] Fulfillment & Logistics Manager,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/46847,yourator,sqlite,46847,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,WONDERLAND,[4441402850] Supply Chain Planning Systems Analyst,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/47805,yourator,sqlite,47805,面議（經常性薪資達4萬元）,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
yourator,WONDERLAND,[4454215730]資深專利工程師 Senior Patent Engineer,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/47358,yourator,sqlite,47358,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,WONDERLAND,產品專案工程師,臺北市,https://www.yourator.co/companies/WONDERLAND/jobs/48035,yourator,sqlite,48035,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,WebComm 偉康科技,Elasticsearch 數據工程師,臺北市,https://www.yourator.co/companies/WebComm/jobs/37867,yourator,sqlite,37867,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,WebComm 偉康科技,[QA-0004] 資深測試工程師 Senior QA Engineer,臺北市,https://www.yourator.co/companies/WebComm/jobs/39017,yourator,sqlite,39017,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,WebComm 偉康科技,[RD-0025] 資深QA工程師 Senior QA Engineer,臺北市,https://www.yourator.co/companies/WebComm/jobs/48063,yourator,sqlite,48063,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,WebComm 偉康科技,全端工程師 Full-Stack Engineer (非駐點),臺北市,https://www.yourator.co/companies/WebComm/jobs/47802,yourator,sqlite,47802,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
