company,title,location,url,source,ats,id,pay,benchmark,family,timing,score,cv_variant
睿田能源股份有限公司,(台北) 光電品管工程師 (請留意必備條件),臺北市,https://www.yourator.co/companies/richten/jobs/48025,yourator,sqlite,48025,"NT$ 30,000 - 45,000 (月薪)",market: no benchmark for this role family,software,ft,20,zh
睿田能源股份有限公司,(台北) 光電品管工程師(專案約聘) 請留意必備條件,臺北市,https://www.yourator.co/companies/richten/jobs/48027,yourator,sqlite,48027,"NT$ 30,000 - 45,000 (月薪)",market: no benchmark for this role family,software,ft,20,zh
睿田能源股份有限公司,(台北) 光電設計專案業務工程師｜立面彩繪光電／淨零建築,臺北市,https://www.yourator.co/companies/richten/jobs/48003,yourator,sqlite,48003,"NT$ 30,000 - 45,000 (月薪)",market: no benchmark for this role family,software,ft,20,zh
睿鼎數位股份有限公司 12CM Taiwan,PARKING ONLINE 資深軟體工程師 Sr. Software Engineer,臺北市,https://www.yourator.co/companies/12cm/jobs/41079,yourator,sqlite,41079,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,en
睿鼎數位股份有限公司 12CM Taiwan,【擴編徵才】PARKING ONLINE 資深前端工程師 Senior Frontend Engineer,臺北市,https://www.yourator.co/companies/12cm/jobs/48002,yourator,sqlite,48002,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,zh
睿鼎數位股份有限公司 12CM Taiwan,【擴編徵才】資深軟體工程師 Sr. Software Engineer,臺北市,https://www.yourator.co/companies/12cm/jobs/45852,yourator,sqlite,45852,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,zh
矽坦時脈有限公司,助理工程師,桃園市龜山區經歷不拘大學待遇面議 1.可靠度實驗及工程樣品的測試,https://www.104.com.tw/job/8vtd5,104,sqlite,8vtd5,not stated,market: no benchmark for this role family,software,ft,10,zh
磐儀科技股份有限公司,Senior EC Firmware Engineer / 資深EC韌體工程師,"中和區, 新北市, 台灣",https://www.cake.me/companies/arbor/jobs/6185e630-a3a2-4e79-a5cc-ab8146517010-senior-ec-firmware-engineer-e150b0fb9ef933cee8d8342e13e911,cake,sqlite,6185e630-a3a2-4e79-a5cc-ab8146517010-senior-ec-firmware-engineer-e150b0fb9ef933cee8d8342e13e911,Monthly Salary TWD 0~0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,en
磐旭智能股份有限公司,FAE技術支援工程師,"中和區, 新北市, 台灣",https://www.cake.me/companies/amobile/jobs/6e53a174-998f-420b-b208-d68a62b7d8f3-fae-technical-support-engineer-ba118788a74fac2f6f1ddd75e1c5d3,cake,sqlite,6e53a174-998f-420b-b208-d68a62b7d8f3-fae-technical-support-engineer-ba118788a74fac2f6f1ddd75e1c5d3,Monthly Salary TWD 0~0,market: no benchmark for this role family,software,ft,20,zh
神農氏 SHENNONGSHI.AI,AI/Perception/Robotics Learning Engineer 人工智慧/感知/機器人機器學習工程師,臺北市,https://www.yourator.co/companies/shinfangglobal/jobs/48045,yourator,sqlite,48045,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",ml_research,ft,85,ai
神農氏 SHENNONGSHI.AI,Machine Learning Engineer - Robot Manipulation 機器學習工程師 - 機器人操控,臺北市,https://www.yourator.co/companies/shinfangglobal/jobs/34043,yourator,sqlite,34043,面議（經常性薪資達4萬元）,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,ft,85,ai
神農氏 SHENNONGSHI.AI,Robotics Engineer 機器人軟硬體整合工程師,臺北市,https://www.yourator.co/companies/shinfangglobal/jobs/48044,yourator,sqlite,48044,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,ft,20,en
神農氏 SHENNONGSHI.AI,Senior Hardware Engineer 資深硬體研發工程師,臺北市,https://www.yourator.co/companies/shinfangglobal/jobs/34044,yourator,sqlite,34044,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,en
祥儀企業股份有限公司,【實習生專區】科技寶-產品設計工程師,桃園市桃園區經歷不拘高中月薪31,https://www.104.com.tw/job/8p1eu,104,sqlite,8p1eu,"月薪31,000元以上",market: no benchmark for this role family,software,now_intern,70,zh
禾亞數位科技股份有限公司,AI 工程師 AI Engineer,"信義區, 台北市, 台灣",https://www.cake.me/companies/hoyabit/jobs/ai-engineer-llm-agent,cake,sqlite,ai-engineer-llm-agent,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,ft,10,ai
禾亞數位科技股份有限公司,ML 工程師（Machine Learning Engineer）,"信義區, 台北市, 台灣",https://www.cake.me/companies/hoyabit/jobs/machine-learning-engineer-3b1,cake,cake,machine-learning-engineer-3b1,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,ft,75,ai
科技報橘｜流線傳媒 Fusionmedium,AI 專案經理,臺北市,https://www.yourator.co/companies/fusionmedium/jobs/38536,yourator,sqlite,38536,面議（經常性薪資達4萬元）,market: no benchmark for this role family,other,later_senior,20,zh
科技報橘｜流線傳媒 Fusionmedium,AI 行銷企劃（AI Marketing Planner）,臺北市,https://www.yourator.co/companies/fusionmedium/jobs/47743,yourator,sqlite,47743,"NT$ 40,000 - 50,000 (月薪)",market: no benchmark for this role family,other,ft,20,zh
科技報橘｜流線傳媒 Fusionmedium,工程師,臺北市,https://www.yourator.co/companies/fusionmedium/jobs/38537,yourator,sqlite,38537,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
科科科技 KKCompany Technologies,[Music] Senior Data Engineer,"南港區, 台北市, 台灣",https://www.cake.me/companies/kkcompany/jobs/music-senior-data-engineer-e05,cake,cake,music-senior-data-engineer-e05,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei",data_eng,later_senior,30,ai
科科科技 KKCompany Technologies,[Music] Senior Mobile Engineer (React Native & Hybrid),"南港區, 台北市, 台灣",https://www.cake.me/companies/kkcompany/jobs/music-senior-mobile-engineer-react-native-hybrid,cake,sqlite,music-senior-mobile-engineer-react-native-hybrid,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,10,en
科科科技 KKCompany Technologies,[Music] Senior Platform Engineer (SRE),"南港區, 台北市, 台灣",https://www.cake.me/companies/kkcompany/jobs/music-senior-network-engineer,cake,sqlite,music-senior-network-engineer,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,10,en
立亨網絡服務有限公司,AI架構工程師,"大安區, 台北市, 台灣",https://www.cake.me/companies/lhwlfw/jobs/aiarchitect01,cake,cake,aiarchitect01,not stated,market: no benchmark for this role family,software,ft,10,zh
索爾思光電 Source Photonics,MES 工程師/高級工程師,"新竹市, 台灣",https://www.cake.me/companies/c3f/jobs/50ea2c7e-07ef-4e6a-8f54-f085905508d1-mes-engineer-senior-engineer-79b96cfaabc7b007fa042f3e2b8be1,cake,sqlite,50ea2c7e-07ef-4e6a-8f54-f085905508d1-mes-engineer-senior-engineer-79b96cfaabc7b007fa042f3e2b8be1,Monthly Salary TWD 0~0,market: no benchmark for this role family,software,ft,20,zh
統一資訊股份有限公司,LumineOne AI 產品團隊(PG/SA/客戶經理),臺北市,https://www.yourator.co/companies/pic-net/jobs/47706,yourator,sqlite,47706,面議（經常性薪資達4萬元）,market: no benchmark for this role family,other,later_senior,20,en
統一資訊股份有限公司,"數據工程師｜雲端 × 地端，打造零售產業核心數據骨幹 Data Engineer｜Cloud × On-Premise, Building the Data Backbone of Retail",臺北市,https://www.yourator.co/companies/pic-net/jobs/47704,yourator,sqlite,47704,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",data_eng,ft,85,ai
統一資訊股份有限公司,系統分析師(共同),臺北市,https://www.yourator.co/companies/pic-net/jobs/47703,yourator,sqlite,47703,面議（經常性薪資達4萬元）,market: no benchmark for this role family,analyst,ft,20,zh
統一資訊股份有限公司,資安工程師,臺北市,https://www.yourator.co/companies/pic-net/jobs/47700,yourator,sqlite,47700,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
統一資訊股份有限公司,軟體工程師/軟體設計師 (共同),臺北市,https://www.yourator.co/companies/pic-net/jobs/47702,yourator,sqlite,47702,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
統一超商 7-ELEVEN,數據分析師 (市場情報應用),臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/47835,yourator,sqlite,47835,"NT$ 37,000 - 90,000 (月薪)",market: no benchmark for this role family,analyst,ft,20,zh
統一超商 7-ELEVEN,統一超商【資深Android工程師】,臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/43719,yourator,sqlite,43719,"NT$ 50,000 - 120,000 (月薪)",market: no benchmark for this role family,software,later_senior,20,zh
統一超商 7-ELEVEN,統一超商【資深iOS App工程師】,臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/43718,yourator,sqlite,43718,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,later_senior,20,zh
統一超商 7-ELEVEN,統一超商【資深前端工程師】(uniopen),臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/43710,yourator,sqlite,43710,"NT$ 50,000 - 120,000 (月薪)",market: no benchmark for this role family,software,later_senior,20,zh
統一超商 7-ELEVEN,統一超商【資深後端軟體工程師(uniopen)-Senior】,臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/43713,yourator,sqlite,43713,"NT$ 50,000 - 120,000 (月薪)",market: no benchmark for this role family,software,later_senior,20,zh
統一超商 7-ELEVEN,統一超商【資深資料工程師】(uniopen客戶資料平台CDP),臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/43707,yourator,sqlite,43707,"NT$ 50,000 - 120,000 (月薪)",market: no benchmark for this role family,data_eng,later_senior,40,ai
統一超商 7-ELEVEN,統一超商【電子商務資深後端工程師】(uniopen eCommerce Senior Backend Engineer),臺北市,https://www.yourator.co/companies/7ELEVEn/jobs/43724,yourator,sqlite,43724,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,zh
統一超商股份有限公司（7-ELEVEN),統一超商資深後端工程師(Senior Engineer)(技術一),"台北市, 台灣",https://www.cake.me/companies/7eleventw/jobs/eb5427,cake,sqlite,eb5427,Monthly Salary TWD 50000~160000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,zh
統一超商股份有限公司（7-ELEVEN),統一超商資深資料工程師(uniopen客戶資料平台CDP),"台北市, 台灣",https://www.cake.me/companies/7eleventw/jobs/aa595a,cake,cake,aa595a,Monthly Salary TWD 50000~160000,market: no benchmark for this role family,data_eng,later_senior,40,ai
維宜科技股份有限公司,C# 初階軟體工程師,"三重區, 新北市, 台灣",https://www.cake.me/companies/148/jobs/c-software-engineer-10a,cake,sqlite,c-software-engineer-10a,not stated,market: no benchmark for this role family,software,ft,10,zh
美商希爾士科技股份有限公司台灣分公司,Senior Hardware engineer,"松山區, 台北市, 台灣",https://www.cake.me/companies/cirrusled/jobs/senior-hardware-engineer-7b7,cake,sqlite,senior-hardware-engineer-7b7,Annual Salary TWD 1500000~2000000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,en
美商昇迪凡科技術有限公司台灣分公司,Data Analyst（長期專案、遠端）,臺北市,https://www.yourator.co/companies/centific/jobs/48258,yourator,sqlite,48258,NT$ 200 - 250 (時薪),"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,ft,20,en
美商達爾國際有限公司台灣分公司,Data Analyst,"新店區, 新北市, 台灣",https://www.cake.me/companies/129/jobs/da1b1ae4-9e76-479e-9fce-cc069f5e8238-data-analyst-c882c0fa49476dffbee98b8a66ecf2,cake,cake,da1b1ae4-9e76-479e-9fce-cc069f5e8238-data-analyst-c882c0fa49476dffbee98b8a66ecf2,Monthly Salary TWD 0~0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,ft,20,en
群翊工業股份有限公司,軟體工程師,"楊梅區, 桃園市, 台灣",https://www.cake.me/companies/gpline-index_tw-php/jobs/9c0e5ae9-0a20-4e82-8376-1e83119a2405-software-engineer-d858d7937d8af7f6d4f172efa9b75e,cake,sqlite,9c0e5ae9-0a20-4e82-8376-1e83119a2405-software-engineer-d858d7937d8af7f6d4f172efa9b75e,Monthly Salary TWD 0~0,market: no benchmark for this role family,software,ft,20,zh
義隆電子股份有限公司,《PR-02》約聘職安工程師,新竹縣竹北市3年以上學歷不拘待遇面議 1.工地職業安全衛生管理 2.工地安全巡檢與缺失改善 3.安全教育訓練與職安宣導 4.協助政府稽查 5.主管交辦事務 上市上櫃 年終獎金 節日獎金/禮品 津貼/補助 分紅配股 儲存 應徵 0~5 人應徵,https://www.104.com.tw/job/95onm,104,sqlite,95onm,not stated,market: no benchmark for this role family,software,ft,10,zh
聖勝科技有限公司,系統監控運維工程師 DevOps Engineer,"內湖區, 台北市, 台灣",https://www.cake.me/companies/st-win/jobs/devops-engineer-ecd3ec,cake,sqlite,devops-engineer-ecd3ec,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,ft,10,zh
聚典資訊 Ret[AI]ling Data,AI系統工程師-學生實習 AI System Engineer(Intern),"台北市, 台灣",https://www.cake.me/companies/ret-ai-ling-data/jobs/22b97f,cake,sqlite,22b97f,Hourly Wage TWD 200~250,market: interns typically NT$200-250/hour or a fixed monthly stipend,software,now_intern,70,zh
聯成電腦股份有限公司(聯成電腦/聯成外語),IPAS 資訊安全工程師(初級)講師-中壢認證中心,桃園市中壢區5年以上專科時薪500~1,https://www.104.com.tw/job/8z4ui,104,sqlite,8z4ui,"時薪500~1,000元",market: no benchmark for this role family,software,ft,20,zh
聯成電腦股份有限公司(聯成電腦/聯成外語),IPAS 資訊安全工程師(初級)講師-桃園認證中心,桃園市桃園區5年以上專科時薪500~1,https://www.104.com.tw/job/8z4ug,104,sqlite,8z4ug,"時薪500~1,000元",market: no benchmark for this role family,software,ft,20,zh
股感媒體科技股份有限公司,前端工程師,"松山區, 台北市, 台灣",https://www.cake.me/companies/stockfeel/jobs/ef662f85-239e-424c-964e-c581921309b1-front-end-engineer-6f651d20692a96e3be427efaf017e6,cake,sqlite,ef662f85-239e-424c-964e-c581921309b1-front-end-engineer-6f651d20692a96e3be427efaf017e6,Monthly Salary TWD 0~0,market: no benchmark for this role family,software,ft,20,zh
艾捷科技,後端工程師(golang),"台中市, 台灣",https://www.cake.me/companies/7b9/jobs/backend-engineer-42f,cake,sqlite,backend-engineer-42f,Monthly Salary TWD 40000~80000,market: no benchmark for this role family,software,ft,20,zh
艾旅國際旅行社(股)公司,資深AI應用暨系統整合工程師,"大安區, 台北市, 台灣",https://www.cake.me/companies/5d7/jobs/ai-product-project-manager,cake,sqlite,ai-product-project-manager,Monthly Salary TWD 65000~80000,market: no benchmark for this role family,software,later_senior,20,zh
芮可企管顧問股份有限公司,【台中后里】8H週休二日●薪40K-45K●設備拆裝機助理工程師,"后里區, 台中市, 台灣",https://www.cake.me/companies/0c0/jobs/taichung-houli-8-hour-shift-2-days-off-per-week-salary-40k-50k-equipment-disassembly-and-asse,cake,sqlite,taichung-houli-8-hour-shift-2-days-off-per-week-salary-40k-50k-equipment-disassembly-and-asse,Monthly Salary TWD 40000~45000,market: no benchmark for this role family,software,ft,20,zh
英屬維京群島商拿鐵科技股份有限公司,AI 應用工程師,"神岡區, 台中市, 台灣",https://www.cake.me/companies/cakeresume-me-lattek/jobs/ai-application-engineer-b6f,cake,sqlite,ai-application-engineer-b6f,not stated,market: no benchmark for this role family,software,ft,10,zh
